component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
8c2855815e92ab11caa04929,mbarbine__platphorm-monitor,observability,"observability,automation",observability-module,observability,constants,constants,components/firewall/rule-editor/constants.ts,.ts,31,"actions,conditionTypes,inputClasses,operators,selectClasses",@/lib/vercel/types,@/lib,next-react,pnpm,100,45,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:actions, conditionTypes, inputClasses, operators, selectClasses | imports:@/lib/vercel/types | observability-score:55 | automation-score:45",6d18ce872608b84c
6861f854660850f68fc68098,mbarbine__platphorm-monitor,observability,"observability,security,logic,automation",observability-module,auth-and-keys,version,version,lib/version.ts,.ts,9,"APP_AUTHOR,APP_DESCRIPTION,APP_NAME,APP_REPO,APP_SHORT_NAME,APP_VERSION",,,next-react,pnpm,85,50,catalog-only,True,none,secondary,secondary,"Observability component for auth-and-keys; review for shared tracing, logging, health, or telemetry helper.","exports:APP_AUTHOR, APP_DESCRIPTION, APP_NAME, APP_REPO, APP_SHORT_NAME, APP_VERSION | observability-score:55 | security-score:55 | logic-score:45 | automation-score:45",cfe446d070a7f12a
70d7212660720fd7e906c9a6,mbarbine__platphorm-monitor,observability,"observability,security,logic,automation",observability-module,observability,client,client,lib/ja4/client.ts,.ts,29,JA4_ATLAS_URL,"@vercel/functions,next/server","@vercel/functions,next",next-react,pnpm,100,50,catalog-only,True,none,secondary,secondary,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:JA4_ATLAS_URL | imports:@vercel/functions, next/server | observability-score:55 | security-score:55 | logic-score:45 | automation-score:45 | uses-env",535a72bc3a8a1bcb
284f4341a335d6a70f917fa9,mbarbine__platphorm-msi-editor,observability,"observability,security,automation",observability-module,observability,pnpm-lock,pnpm-lock,pnpm-lock.yaml,.yaml,6070,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,d62d8e91a28ac912
2e6e4216ff3d5e070d3db940,mbarbine__platphorm-msi-editor,observability,"observability,security,automation",observability-module,observability,package-lock,package-lock,package-lock.json,.json,8847,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,56966a7cfd272883
6cce80bf864827665aa40ebd,mbarbine__platphorm-msi-editor,observability,"observability,security,automation",observability-module,observability,package,package,package.json,.json,91,,,,next-react,pnpm,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,de1db0523c4cc609
52d2d2d8b16ddeaaf4ebbd01,mbarbine__platphorm-msi-editor,observability,observability,observability-module,observability,graph-tree-viewer.test,graph-tree-viewer,components/msi/__tests__/graph-tree-viewer.test.ts,.ts,342,,"../graph-tree-viewer,@/lib/msi-parser,vitest","@/lib,vitest",next-react,pnpm,75,40,site-specific-or-low-confidence,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:../graph-tree-viewer, @/lib/msi-parser, vitest | observability-score:55",8f6b49a705b0b46e
2b33174b0bd381ecee15393d,mbarbine__platphorm-newdittyswag-www,observability,"observability,security,automation",observability-module,observability,pnpm-lock,pnpm-lock,pnpm-lock.yaml,.yaml,3664,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,a0176d7dec5daac5
8616187fb5f54b650e5745c5,mbarbine__platphorm-newdittyswag-www,observability,"observability,security,automation",observability-module,observability,package,package,package.json,.json,77,,,,next-react,pnpm,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,05d904883ce1c8dc
e5023def962c0247522addc7,mbarbine__platphorm-news-alt-theme,observability,"observability,security,automation",observability-module,observability,pnpm-lock,pnpm-lock,pnpm-lock.yaml,.yaml,4369,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,7d2363a7a2599aa8
c3dbc62b7e403e662bb4480d,mbarbine__platphorm-news-alt-theme,observability,"observability,security,automation",observability-module,observability,package,package,package.json,.json,77,,,,next-react,pnpm,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,098462925a08719b
dd743716b65a83d1f1bb1e12,mbarbine__platphorm-onboard,observability,"observability,security,automation,ai",observability-module,observability,pnpm-lock,pnpm-lock,pnpm-lock.yaml,.yaml,7292,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | ai-score:45,ff2f48facf672a96
200288b5dbea15710e35aa78,mbarbine__platphorm-onboard,observability,"observability,security,automation,ai",observability-module,observability,package,package,package.json,.json,96,,,,next-react,pnpm,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | ai-score:45,a91b7e6906ae1d81
b744305b6f6259711ca7dc0f,mbarbine__platphorm-onboard,observability,observability,observability-module,observability,playwright.config,playwright-config,playwright.config.ts,.ts,27,,@playwright/test,@playwright/test,next-react,pnpm,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:@playwright/test | observability-score:55 | uses-env,b28011ce6ad106c4
b6c2b14784a2dc7e233a41a7,mbarbine__platphorm-onboard,observability,"observability,security",observability-module,observability,de,de,messages/de.json,.json,194,,,,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,ab0a10f04b160eb9
f6ee1e9451c724070554cd81,mbarbine__platphorm-onboard,observability,"observability,security",observability-module,observability,pt,pt,messages/pt.json,.json,194,,,,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,cfcaa7887b05453b
b9980978b0a1a31ba18759bc,mbarbine__platphorm-onboard,observability,"observability,security,ai",observability-module,observability,en,en,messages/en.json,.json,194,,,,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,5a33c36b698128a8
ce01ca56634aa9114f25e3c7,mbarbine__platphorm-onboard,observability,"observability,security,ai",observability-module,observability,fr,fr,messages/fr.json,.json,194,,,,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,8cf233eb20f49eb6
a2aa838419208acc463bb69f,mbarbine__platphorm-onboard,observability,"observability,security",observability-module,observability,es,es,messages/es.json,.json,194,,,,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,4196e7d00689d657
4f4e29fb107810d41e74e52b,mbarbine__platphorm-onboard,observability,"observability,security",observability-module,ai,post-registration.test,post-registration,__tests__/integrations/post-registration.test.ts,.ts,79,,"@/lib/integrations/post-registration,vitest","@/lib,vitest",next-react,pnpm,75,40,site-specific-or-low-confidence,True,none,none,none,"Observability component for ai; review for shared tracing, logging, health, or telemetry helper.","imports:@/lib/integrations/post-registration, vitest | observability-score:55 | security-score:55 | uses-env",fa6a0fff53f06dfe
8d21a83808ceddbe207c7cc1,mbarbine__platphorm-onboard,observability,"observability,security,logic,automation,ai",observability-module,observability,site-config,site-config,lib/site-config.ts,.ts,135,"API_KEY_PREFIX,BASE_URL,CONDUCT_EMAIL,CONTACT_EMAIL,DB_DEFAULTS,DEFAULT_KEYWORDS,DISCORD_URL,ECOSYSTEM,GITHUB_ORG,GITHUB_REPO,MCP_REGISTRY_URL,NETWORK_GRAPH_URL,ORG_NAME,ORG_URL,SECURITY_EMAIL,SERVICE_NAME,SESSION_SALT,SITE_DESCRIPTION,SITE_GENERATOR,SITE_NAME,SITE_TAGLINE,SITE_TITLE,STORAGE_PREFIX,SUPPORT_EMAIL,WEBHOOK_EVENT_HEADER,WEBHOOK_SIGNATURE_HEADER",,,next-react,pnpm,90,50,catalog-only,True,none,secondary,secondary,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:API_KEY_PREFIX, BASE_URL, CONDUCT_EMAIL, CONTACT_EMAIL, DB_DEFAULTS, DEFAULT_KEYWORDS, DISCORD_URL, ECOSYSTEM | observability-score:55 | security-score:55 | logic-score:45 | automation-score:45 | ai-score:45 | uses-env",d03c4584323aab62
4e64c2c37d8bfbe2bfdda735,mbarbine__platphorm-openclaw,observability,"observability,security,automation",observability-module,observability,pnpm-lock,pnpm-lock,pnpm-lock.yaml,.yaml,8269,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | model-provider,5a5db7306ebf5570
d1cab3c12a4f36e91b16e670,mbarbine__platphorm-openclaw,observability,"observability,security,automation",observability-module,observability,proxy,proxy,proxy.js,.js,271,"API_ROUTES,CLAWS_INSTANCE,CLAWS_VERSION,EXCLUDED_EXTENSIONS,EXCLUDED_PATHS,TRUSTED_ORIGINS",next/server,next,next-react,pnpm,90,50,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:API_ROUTES, CLAWS_INSTANCE, CLAWS_VERSION, EXCLUDED_EXTENSIONS, EXCLUDED_PATHS, TRUSTED_ORIGINS | imports:next/server | observability-score:55 | security-score:55 | automation-score:45 | model-provider",6da1c8b39abb0cc0
ee6b4a22897108a39eaad2c8,mbarbine__platphorm-openclaw,observability,"observability,security,automation",observability-module,observability,next.config,next-config,next.config.mjs,.mjs,119,,next,next,next-react,pnpm,75,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:next | observability-score:55 | security-score:55 | automation-score:45,b0a5a84ae0f94683
92c6f3c3d210d51431cb6361,mbarbine__platphorm-openclaw,observability,"observability,security,automation",observability-module,observability,package-lock,package-lock,package-lock.json,.json,12726,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | model-provider,28f30d9184eaf1cf
cb1430d7bd30d60141e8f7b1,mbarbine__platphorm-openclaw,observability,"observability,security,automation",observability-module,observability,package,package,package.json,.json,101,,,,next-react,pnpm,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | model-provider,46b3514ddf3e4f39
efa477485edd7d0c47ee63a7,mbarbine__platphorm-openclaw,observability,observability,observability-module,observability,setup,setup,tests/setup.ts,.ts,47,,vitest,vitest,next-react,pnpm,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:vitest | observability-score:55 | uses-env,450644e5b1d0a9e8
b3d17f2aca96c31fc2fa4735,mbarbine__platphorm-openclaw,observability,observability,observability-module,editor,opendocs.test,opendocs,tests/opendocs.test.ts,.ts,133,,"../lib/opendocs,msw,msw/node,vitest","msw,vitest",next-react,pnpm,65,40,site-specific-or-low-confidence,True,none,none,none,"Observability component for editor; review for shared tracing, logging, health, or telemetry helper.","imports:../lib/opendocs, msw, msw/node, vitest | observability-score:55",481687cfa5dc03f4
11d72c27f0c577e197babb25,mbarbine__platphorm-openclaw,observability,"observability,security",observability-module,mcp,client.test,client,tests/sdk/client.test.ts,.ts,230,,"../../lib/sdk/client,vitest",vitest,next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,none,none,"Observability component for mcp; review for shared tracing, logging, health, or telemetry helper.","imports:../../lib/sdk/client, vitest | observability-score:55 | security-score:55 | uses-env",7ce2710a1a68405e
dd3add80cd51cc82005ebf7d,mbarbine__platphorm-openclaw,observability,"observability,ai",trace-module,observability,trace.e2e.test,trace-e2e,tests/e2e/trace.e2e.test.ts,.ts,130,,"../../lib/openclaw/integrations/trace,../../lib/sdk/client,vitest",vitest,next-react,pnpm,75,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:../../lib/openclaw/integrations/trace, ../../lib/sdk/client, vitest | observability-score:55 | ai-score:45",f8590f6fba476a72
cc8303c4bc1aaba83e924eba,mbarbine__platphorm-openclaw,observability,observability,observability-module,observability,heartbeat-state,heartbeat-state,.openclaw/workspace/memory/heartbeat-state.json,.json,18,,,,next-react,pnpm,55,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,2774420e6020f2c9
fb06142a65a2fee0967d8556,mbarbine__platphorm-openclaw,observability,"observability,automation",observability-module,observability,benchmark-network-graph,benchmark-network-graph,scripts/benchmark-network-graph.ts,.ts,42,,"../lib/openclaw/integrations/network-graph,perf_hooks",perf_hooks,next-react,pnpm,85,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:../lib/openclaw/integrations/network-graph, perf_hooks | observability-score:55 | automation-score:50",ea5e709513f1025d
9e154ecb123a0e8473249bbf,mbarbine__platphorm-openclaw,observability,"observability,automation",observability-module,observability,migrate,migrate,scripts/migrate.ts,.ts,54,,"@neondatabase/serverless,fs,path","@neondatabase/serverless,fs,path",next-react,pnpm,85,50,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@neondatabase/serverless, fs, path | observability-score:55 | automation-score:50 | uses-env",8b776441db573997
fdf28a318831bf5cc1263907,mbarbine__platphorm-openclaw,observability,"observability,automation",observability-module,observability,opendocs-cli,opendocs-cli,scripts/opendocs-cli.ts,.ts,67,,../lib/opendocs,,next-react,pnpm,85,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:../lib/opendocs | observability-score:55 | automation-score:50,9865d5bccd328727
12495f7ba61b66372c315874,mbarbine__platphorm-opencontent,observability,"observability,security,automation,ai",observability-module,observability,pnpm-lock,pnpm-lock,pnpm-lock.yaml,.yaml,8712,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | ai-score:45,2f5c27b839dd60c1
5d2ab3bdae6c39ee71ff774d,mbarbine__platphorm-opencontent,observability,"observability,automation",observability-module,observability,benchmark_automation,benchmark-automation,benchmark_automation.ts,.ts,77,,"@/lib/db,@/lib/emoji",@/lib,next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@/lib/db, @/lib/emoji | observability-score:55 | automation-score:50",7c6f4b8184df8d87
38e5a46f015abe81291c8dd2,mbarbine__platphorm-opencontent,observability,"observability,security,automation,ai",observability-module,observability,package,package,package.json,.json,109,,,,next-react,pnpm,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | ai-score:45,7eacc735fc885b4c
afb70f157a535e37fa71e127,mbarbine__platphorm-opencontent,observability,"observability,security",observability-module,observability,playwright-global-teardown,playwright-global-teardown,playwright-global-teardown.ts,.ts,17,,"@neondatabase/serverless,crypto","@neondatabase/serverless,crypto",next-react,pnpm,75,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@neondatabase/serverless, crypto | observability-score:55 | security-score:55 | uses-env",51d7273786577780
4cfa92beeedffad26d32f0fb,mbarbine__platphorm-opencontent,observability,"observability,security",observability-module,observability,playwright-global-setup,playwright-global-setup,playwright-global-setup.ts,.ts,24,,"@neondatabase/serverless,crypto","@neondatabase/serverless,crypto",next-react,pnpm,75,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@neondatabase/serverless, crypto | observability-score:55 | security-score:55 | uses-env",a7d8f22a4a6309cf
f4db0744b6cf140cbc3aaabc,mbarbine__platphorm-opencontent,observability,observability,observability-module,observability,playwright.config,playwright-config,playwright.config.ts,.ts,27,,@playwright/test,@playwright/test,next-react,pnpm,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:@playwright/test | observability-score:55 | uses-env,6ebe077e027758b0
841512328aead39f97455c4b,mbarbine__platphorm-opencontent,observability,"observability,security,automation",observability-module,observability,categories.test,categories,__tests__/performance/categories.test.ts,.ts,46,,"@/app/api/cron/categories/route,@/lib/db,next/server,vitest","@/app,@/lib,next,vitest",next-react,pnpm,75,40,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@/app/api/cron/categories/route, @/lib/db, next/server, vitest | observability-score:55 | security-score:55 | automation-score:45 | uses-env | cron-or-schedule",5df0c6f9703baf57
a5bf9ba7ab20f7d7e79440f5,mbarbine__platphorm-opencontent,observability,"observability,security",observability-module,observability,settings.test,settings,__tests__/performance/settings.test.ts,.ts,50,,"@/app/api/v1/settings/route,@/lib/db,next/server,vitest","@/app,@/lib,next,vitest",next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@/app/api/v1/settings/route, @/lib/db, next/server, vitest | observability-score:55 | security-score:55",199b06b94a60e1db
8eac2bdf4c908adf16084dd3,mbarbine__platphorm-opencontent,observability,observability,observability-module,observability,scores-chunking,scores-chunking,__tests__/performance/scores-chunking.ts,.ts,46,,perf_hooks,perf_hooks,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:perf_hooks | observability-score:55,76a0d40a98bb8e8d
9f59a773af446db0ecf8f96b,mbarbine__platphorm-opencontent,observability,"observability,process",observability-module,ai,navigation.spec,navigation,__tests__/e2e/navigation.spec.ts,.ts,51,,@playwright/test,@playwright/test,next-react,pnpm,75,55,catalog-only,True,secondary,none,none,"Observability component for ai; review for shared tracing, logging, health, or telemetry helper.",imports:@playwright/test | observability-score:55 | process-score:45,8d43ca4a582ab3e9
40de98f1d6c6e52d012f2025,mbarbine__platphorm-opencontent,observability,"observability,process",observability-module,testing,search.spec,search,__tests__/e2e/search.spec.ts,.ts,79,,@playwright/test,@playwright/test,next-react,pnpm,75,40,site-specific-or-low-confidence,True,secondary,none,none,"Observability component for testing; review for shared tracing, logging, health, or telemetry helper.",imports:@playwright/test | observability-score:55 | process-score:45,a1667ac70e4683cd
0a0e5e09a0d1d781e296342d,mbarbine__platphorm-opendocs,observability,"observability,security,automation,ai",observability-module,observability,pnpm-lock,pnpm-lock,pnpm-lock.yaml,.yaml,9138,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | ai-score:45,405cfe9073576697
2dac904fd0f4d507515f8b09,mbarbine__platphorm-opendocs,observability,"observability,automation",observability-module,observability,benchmark_automation,benchmark-automation,benchmark_automation.ts,.ts,77,,"@/lib/db,@/lib/emoji",@/lib,next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@/lib/db, @/lib/emoji | observability-score:55 | automation-score:50",7c6f4b8184df8d87
038281efbcfa5212fe0cfd25,mbarbine__platphorm-opendocs,observability,observability,observability-module,observability,patch_page,patch-page,patch_page.js,.js,25,,fs,fs,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:fs | observability-score:55,4538ce79b23c3b16
822b66590bffc54d7a31362b,mbarbine__platphorm-opendocs,observability,observability,observability-module,observability,patch_test,patch-test,patch_test.js,.js,10,,fs,fs,next-react,pnpm,60,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:fs | observability-score:55,790c5dddc9622733
9f148786651046950d4849ec,mbarbine__platphorm-opendocs,observability,observability,observability-module,observability,test-frontend,test-frontend,test-frontend.js,.js,15,,playwright,playwright,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:playwright | observability-score:55,ecd584ec304b9ec5
744ed9212b38476d98844802,mbarbine__platphorm-opendocs,observability,"observability,security,automation,ai",observability-module,observability,package,package,package.json,.json,109,,,,next-react,pnpm,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | ai-score:45,05ab70739dcdee8f
ff18016bd5a7e0f0a50edbc8,mbarbine__platphorm-opendocs,observability,"observability,security",observability-module,observability,playwright-global-teardown,playwright-global-teardown,playwright-global-teardown.ts,.ts,17,,"@neondatabase/serverless,crypto","@neondatabase/serverless,crypto",next-react,pnpm,75,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@neondatabase/serverless, crypto | observability-score:55 | security-score:55 | uses-env",51d7273786577780
5b3493b17927817bb5716e73,mbarbine__platphorm-opendocs,observability,"observability,security",observability-module,observability,playwright-global-setup,playwright-global-setup,playwright-global-setup.ts,.ts,24,,"@neondatabase/serverless,crypto","@neondatabase/serverless,crypto",next-react,pnpm,75,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@neondatabase/serverless, crypto | observability-score:55 | security-score:55 | uses-env",a7d8f22a4a6309cf
31544faccb630834f35ec0e5,mbarbine__platphorm-opendocs,observability,observability,observability-module,observability,playwright.config,playwright-config,playwright.config.ts,.ts,27,,@playwright/test,@playwright/test,next-react,pnpm,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:@playwright/test | observability-score:55 | uses-env,6ebe077e027758b0
dec140442ab97b91a7db6360,mbarbine__platphorm-opendocs,observability,"observability,security,automation",observability-module,observability,categories.test,categories,__tests__/performance/categories.test.ts,.ts,46,,"@/app/api/cron/categories/route,@/lib/db,next/server,vitest","@/app,@/lib,next,vitest",next-react,pnpm,75,40,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@/app/api/cron/categories/route, @/lib/db, next/server, vitest | observability-score:55 | security-score:55 | automation-score:45 | uses-env | cron-or-schedule",fcc783fc51b9d97e
5c9a4c61a9224f946191bbe1,mbarbine__platphorm-opendocs,observability,"observability,security",observability-module,observability,settings.test,settings,__tests__/performance/settings.test.ts,.ts,50,,"@/app/api/v1/settings/route,@/lib/db,next/server,vitest","@/app,@/lib,next,vitest",next-react,pnpm,75,45,site-specific-or-low-confidence,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:@/app/api/v1/settings/route, @/lib/db, next/server, vitest | observability-score:55 | security-score:55",199b06b94a60e1db
d7c57b760c2e27ec7e5b8f1e,mbarbine__platphorm-opendocs,observability,observability,observability-module,observability,scores-chunking,scores-chunking,__tests__/performance/scores-chunking.ts,.ts,46,,perf_hooks,perf_hooks,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:perf_hooks | observability-score:55,76a0d40a98bb8e8d
505c33d08d3da0309ebfbdbc,mbarbine__platphorm-opendocs,observability,"observability,security,process,ai",observability-module,observability,clip.spec,clip,__tests__/e2e/clip.spec.ts,.ts,105,,@playwright/test,@playwright/test,next-react,pnpm,75,55,catalog-only,True,secondary,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:@playwright/test | observability-score:55 | security-score:55 | process-score:45 | ai-score:45,323c428face1083d
851d8dec9c0e59873caa85db,mbarbine__platphorm-paperboy,observability,"observability,security,automation",observability-module,observability,pnpm-lock,pnpm-lock,pnpm-lock.yaml,.yaml,3208,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,9c50f46a0048281c
78ba967cc4d13c612a8cbb26,mbarbine__platphorm-paperboy,observability,"observability,security,automation",observability-module,observability,package,package,package.json,.json,72,,,,next-react,pnpm,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,4bd49f3a33b530f5
958831703c07395d1ded6f5c,mbarbine__platphorm-podcasts,observability,"observability,security,automation",observability-module,observability,pnpm-lock,pnpm-lock,pnpm-lock.yaml,.yaml,7795,,,,next-react,pnpm,65,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | model-provider,a4ff55df13c6d4e4
789c55fe799886fe28eab078,mbarbine__platphorm-podcasts,observability,"observability,security,automation",observability-module,observability,package,package,package.json,.json,103,,,,next-react,pnpm,65,55,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45 | model-provider,518a7c391d1958fd
3ccd6849afeced2c0f06802d,mbarbine__platphorm-podcasts,observability,"observability,security,automation",observability-module,observability,proxy,proxy,proxy.ts,.ts,188,"config,proxy",next/server,next,next-react,pnpm,90,50,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:config, proxy | imports:next/server | observability-score:55 | security-score:55 | automation-score:45 | uses-env | model-provider",6147aea3b9481600
d18a43d5c8ff5d33b8967a37,mbarbine__platphorm-podcasts,observability,observability,observability-module,observability,playwright.config,playwright-config,playwright.config.ts,.ts,29,,@playwright/test,@playwright/test,next-react,pnpm,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:@playwright/test | observability-score:55 | uses-env,56306179f8a39cc0
7ed8b2a6ac516ffdb1bc4c9e,mbarbine__platphorm-podcasts,observability,"observability,security,discovery",observability-module,ai,prerender-manifest,prerender-manifest,.next.preverify-20260419-2027/prerender-manifest.json,.json,229,,,,next-react,pnpm,65,50,catalog-only,True,none,none,none,"Observability component for ai; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | discovery-score:55,61f7932b0004ff1d
